NAME,LONGITUDE,LATITUDE,POPULATION,AREA
AFRO:UNITED_REPUBLIC_OF_TANZANIA:MWANZA:MAGU_DC,33.3563,-2.5302,322445,2531.4
AFRO:UNITED_REPUBLIC_OF_TANZANIA:MWANZA:MISUNGWI_DC,33.0056,-2.927,475394,2706.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:MWANZA:NYAMAGANA_MC,32.9365,-2.586,629640,198.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:MWANZA:SENGEREMA_DC,32.4573,-2.2214,538218,8377.9
AFRO:UNITED_REPUBLIC_OF_TANZANIA:MWANZA:UKEREWE_DC,33.0575,-1.8002,528749,6384.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:NJOMBE:LUDEWA_DC,34.7823,-10.0222,140705,5761.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:NJOMBE:MAKAMBAKO_TC,34.9498,-8.8981,108758,877.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:NJOMBE:MAKETE_DC,34.1458,-9.2316,105613,4132.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:NJOMBE:NJOMBE_DC,35.1885,-9.2222,100440,3452.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:NJOMBE:NJOMBE_TC,34.8876,-9.514,153233,3595.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:NJOMBE:WANGINGOMBE_DC,34.5686,-9.0422,186719,3461.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:BAGAMOYO_DC,38.7963,-6.5198,139080,1375.4
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:CHALINZE_DC,38.3343,-6.2701,276938,7122.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:KIBAHA_DC,38.5527,-6.8183,105803,1530.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:KIBAHA_TC,38.9132,-6.6896,180322,700.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:KIBITI_TC,39.1019,-7.7782,129335,3481.9
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:KISARAWE_DC,38.6692,-7.2111,127679,5053.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:MAFIA_DC,39.7708,-7.86,45318,414.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:MKURANGA_DC,39.1548,-7.2674,296947,2814.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:PWANI:RUFIJI_DC,38.5269,-7.9942,114467,10184.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUKWA:KALAMBO_DC,31.511,-8.5176,280081,6338.8
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUKWA:NKASI_DC,30.9134,-7.5732,380100,13054.8
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUKWA:SUMBAWANGA_DC,31.9858,-8.1746,415053,6775.7
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUKWA:SUMBAWANGA_MC,31.6144,-7.9787,294289,1378.8
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUVUMA:MADABA_DC,35.5353,-9.8859,54888,6811.9
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUVUMA:MBINGA_DC,34.9266,-10.6966,312870,3907.7
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUVUMA:MBINGA_TC,35.1102,-11.0215,146317,1235.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUVUMA:NAMTUMBO_DC,36.3172,-10.6393,238118,21930.7
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUVUMA:NYASA_DC,35.037,-11.2863,160167,2976.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUVUMA:SONGEA_DC,35.5096,-10.9496,142773,7447.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUVUMA:SONGEA_MC,35.6203,-10.6509,308046,608.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:RUVUMA:TUNDURU_DC,37.2922,-10.9748,364277,19112.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SHINYANGA:KAHAMA_TC,32.5957,-3.8399,312569,1350.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SHINYANGA:KISHAPU_DC,33.7579,-3.6871,320031,4197.8
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SHINYANGA:MSALALA_DC,32.6176,-3.5673,326537,2641.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SHINYANGA:SHINYANGA_DC,33.0949,-3.626,413977,3598.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SHINYANGA:SHINYANGA_MC,33.4448,-3.6224,198202,552.7
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SHINYANGA:USHETU_DC,32.2113,-4.0231,356343,4177.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SIMIYU:BARIADI_DC,34.3649,-2.5403,398542,4712.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SIMIYU:BARIADI_TC,33.9966,-2.745,233969,816.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SIMIYU:BUSEGA_DC,33.6938,-2.3537,300497,2066.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SIMIYU:ITILIMA_DC,34.467,-2.8473,470972,4713.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SIMIYU:MASWA_DC,33.7875,-3.2268,407412,3691.0
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SIMIYU:MEATU_DC,34.4796,-3.4459,372656,9215.0
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SINGIDA:IKUNGI_DC,34.5168,-5.1288,348190,8928.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SINGIDA:IRAMBA_DC,34.2854,-4.4316,279810,4539.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SINGIDA:ITIGI_DC,34.1833,-6.5761,125810,18424.8
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SINGIDA:MANYONI_DC,34.9126,-6.119,296687,10648.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SINGIDA:MKALAMA_DC,34.7152,-4.198,220140,3135.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SINGIDA:SINGIDA_DC,34.9817,-4.7161,286745,2413.6
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SINGIDA:SINGIDA_MC,34.7162,-4.8281,194031,716.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SONGWE:ILEJE_DC,33.3571,-9.4199,136934,1818.9
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SONGWE:MBOZI_DC,32.9065,-8.9582,634712,3949.0
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SONGWE:MOMBA_DC,32.4359,-8.7992,281785,5177.3
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SONGWE:SONGWE_DC,32.7026,-7.8455,239053,14597.4
AFRO:UNITED_REPUBLIC_OF_TANZANIA:SONGWE:TUNDUMA_TC,32.8067,-9.315,114664,153.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TABORA:IGUNGA_DC,33.6872,-4.3419,501223,7091.8
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TABORA:KALIUA_DC,31.7317,-4.9518,599112,15508.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TABORA:NZEGA_DC,32.987,-4.4067,500149,7100.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TABORA:NZEGA_TC,33.2298,-4.2011,118554,798.9
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TABORA:SIKONGE_DC,33.0943,-6.0365,244191,26444.9
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TABORA:TABORA_MC,32.7944,-4.9907,280265,1467.5
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TABORA:URAMBO_DC,32.1331,-5.2739,294979,5411.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TABORA:UYUI_DC,33.2859,-5.1009,556553,12010.8
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:BUMBULI_DC,38.456,-4.8473,165900,585.6
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:HANDENI_DC,38.299,-5.5617,391153,6579.0
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:HANDENI_TC,37.9691,-5.472,110513,831.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:KILINDI_DC,37.5619,-5.5117,371239,6511.2
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:KOROGWE_DC,38.3089,-4.9201,300854,3225.7
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:KOROGWE_TC,38.4769,-5.1616,83851,217.4
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:LUSHOTO_DC,38.4387,-4.497,421919,3559.1
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:MKINGA_DC,38.9353,-4.7488,135699,2838.0
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:MUHEZA_DC,38.7629,-5.1774,241219,1506.8
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:PANGANI_DC,38.8174,-5.5941,65589,1776.7
AFRO:UNITED_REPUBLIC_OF_TANZANIA:TANGA:TANGA_CC,39.018,-5.1139,252015,620.0
AFRO:ZAMBIA:CENTRAL:CHIBOMBO,27.7454,-14.7967,670564,8943.1
AFRO:ZAMBIA:CENTRAL:CHISAMBA,28.5694,-14.8581,130066,5272.5
AFRO:ZAMBIA:CENTRAL:CHITAMBO,30.5729,-12.8758,95149,12238.8
AFRO:ZAMBIA:CENTRAL:ITEZHI_TEZHI,26.0292,-15.7646,114091,16205.1
AFRO:ZAMBIA:CENTRAL:KABWE,28.3854,-14.4708,225878,1542.1
AFRO:ZAMBIA:CENTRAL:KAPIRI_MPOSHI,28.5917,-14.1637,256326,9349.9
AFRO:ZAMBIA:CENTRAL:LUANO,29.5642,-14.4421,40117,9329.3
AFRO:ZAMBIA:CENTRAL:MKUSHI,29.4815,-13.7503,187648,8359.4
AFRO:ZAMBIA:CENTRAL:MUMBWA,26.5443,-14.9674,243942,20016.2
AFRO:ZAMBIA:CENTRAL:NGABWE,27.4493,-14.0402,58337,6941.1
AFRO:ZAMBIA:CENTRAL:SERENJE,30.3239,-13.4073,111464,11651.0
AFRO:ZAMBIA:CENTRAL:SHIBUYUNJI,27.7177,-15.3998,73958,1636.3
AFRO:ZAMBIA:COPPERBELT:CHINGOLA,27.7122,-12.4984,265734,1552.6
AFRO:ZAMBIA:COPPERBELT:KALULUSHI,27.9403,-12.7561,91272,1067.2
AFRO:ZAMBIA:COPPERBELT:KITWE,28.2801,-12.7798,739970,1247.1
AFRO:ZAMBIA:COPPERBELT:LUANSHYA,28.3959,-13.0812,163200,779.7
AFRO:ZAMBIA:COPPERBELT:LUFWANYAMA,27.4874,-12.9611,91107,10883.3
AFRO:ZAMBIA:COPPERBELT:MASAITI,28.6612,-13.3794,125012,3903.8
AFRO:ZAMBIA:COPPERBELT:MPONGWE,27.7416,-13.5811,129934,8955.6
AFRO:ZAMBIA:COPPERBELT:MUFULIRA,28.2643,-12.548,160868,772.4
AFRO:ZAMBIA:COPPERBELT:NDOLA,28.5541,-12.9642,629632,1121.8
AFRO:ZAMBIA:EASTERN:CHADIZA,32.4757,-14.0954,86900,1563.4
AFRO:ZAMBIA:EASTERN:CHASEFU,33.2489,-12.3908,148073,1364.2
AFRO:ZAMBIA:EASTERN:CHIPANGALI,32.646,-13.3074,136468,2658.8
AFRO:ZAMBIA:EASTERN:CHIPATA,32.6204,-13.7896,297202,1779.0
AFRO:ZAMBIA:EASTERN:KASENENGWA,32.2898,-13.6671,130726,1969.9
AFRO:ZAMBIA:EASTERN:KATETE,32.0614,-14.0644,202619,2507.3
AFRO:ZAMBIA:EASTERN:LUMEZI,32.596,-12.6267,154041,10003.8
AFRO:ZAMBIA:EASTERN:LUNDAZI,33.1531,-11.9608,130777,2380.3
AFRO:ZAMBIA:EASTERN:MAMBWE,31.9902,-13.3404,99991,5948.6
AFRO:ZAMBIA:EASTERN:NYIMBA,30.582,-14.378,97004,10223.0
AFRO:ZAMBIA:EASTERN:PETAUKE,31.3444,-14.0759,406534,7439.6
AFRO:ZAMBIA:EASTERN:SINDA,31.7236,-14.2662,207187,2670.6
AFRO:ZAMBIA:EASTERN:VUBWI,32.9019,-14.0168,44582,1116.8
AFRO:ZAMBIA:LUAPULA:CHEMBE,28.6905,-11.7464,143553,2222.6
AFRO:ZAMBIA:LUAPULA:CHIENGE,29.1303,-8.7292,144980,3768.9
AFRO:ZAMBIA:LUAPULA:CHIFUNABULI,29.6628,-11.0488,97690,3099.2
AFRO:ZAMBIA:LUAPULA:CHIPILI,29.1509,-10.4287,35162,4207.1
AFRO:ZAMBIA:LUAPULA:KAWAMBWA,29.3654,-9.8167,115968,8019.1
AFRO:ZAMBIA:LUAPULA:LUNGA,30.087,-11.5674,31569,3801.6
AFRO:ZAMBIA:LUAPULA:MANSA,28.9431,-11.214,591544,7776.4
AFRO:ZAMBIA:LUAPULA:MILENGE,29.1774,-11.94,37145,6318.5
AFRO:ZAMBIA:LUAPULA:MWANSABOMBWE,28.788,-9.9345,60960,1154.0
AFRO:ZAMBIA:LUAPULA:MWENSE,28.7257,-10.5024,96343,2470.3
AFRO:ZAMBIA:LUAPULA:NCHELENGE,28.7915,-9.3438,204635,4078.5
AFRO:ZAMBIA:LUAPULA:SAMFYA,29.6318,-11.7711,101310,3119.8
AFRO:ZAMBIA:LUSAKA:CHILANGA,28.079,-15.4608,296192,1345.2
AFRO:ZAMBIA:LUSAKA:CHIRUNDU,28.6959,-16.1545,59723,1719.2
AFRO:ZAMBIA:LUSAKA:CHONGWE,28.6352,-15.3721,290013,2278.8
AFRO:ZAMBIA:LUSAKA:KAFUE,28.6432,-15.722,132878,4675.5
AFRO:ZAMBIA:LUSAKA:LUANGWA,29.9969,-15.4434,27831,3842.7
AFRO:ZAMBIA:LUSAKA:LUSAKA,28.3195,-15.4472,2280918,424.2
AFRO:ZAMBIA:LUSAKA:RUFUNSA,29.5097,-15.1553,68963,9568.2
AFRO:ZAMBIA:MUCHINGA:CHAMA,32.7974,-11.203,143090,17550.7
AFRO:ZAMBIA:MUCHINGA:CHINSALI,32.1979,-10.3323,102500,6289.5
AFRO:ZAMBIA:MUCHINGA:ISOKA,32.8424,-9.9956,108412,5318.8
AFRO:ZAMBIA:MUCHINGA:KANCHIBIYA,30.9337,-11.56,88957,8869.2
AFRO:ZAMBIA:MUCHINGA:LAVUSHIMANDA,30.9344,-12.5024,40334,14103.1
AFRO:ZAMBIA:MUCHINGA:MAFINGA,33.3292,-10.3613,102945,4218.5
AFRO:ZAMBIA:MUCHINGA:MPIKA,31.8195,-12.0158,163844,17127.2
AFRO:ZAMBIA:MUCHINGA:NAKONDE,32.5501,-9.4656,149104,4107.9
AFRO:ZAMBIA:MUCHINGA:SHIWANGANDU,31.7144,-11.0182,62211,9219.7
AFRO:ZAMBIA:NORTHERN:CHILUBI,30.2658,-11.0703,107132,5168.7
AFRO:ZAMBIA:NORTHERN:KAPUTA,29.6031,-8.7878,105999,5270.8
AFRO:ZAMBIA:NORTHERN:KASAMA,30.9572,-10.4052,359028,10659.6
AFRO:ZAMBIA:NORTHERN:LUNTE,30.4066,-9.823,79753,7832.6
AFRO:ZAMBIA:NORTHERN:LUPOSOSHI,29.5808,-10.6229,72244,4007.2
AFRO:ZAMBIA:NORTHERN:LUWINGU,30.2655,-10.5502,95582,4939.9
AFRO:ZAMBIA:NORTHERN:MBALA,31.4281,-8.9671,150758,3264.9
AFRO:ZAMBIA:NORTHERN:MPOROKOSO,29.8675,-9.4384,52521,4308.1
AFRO:ZAMBIA:NORTHERN:MPULUNGU,30.7916,-8.978,145892,10422.5
AFRO:ZAMBIA:NORTHERN:MUNGWI,31.7365,-9.8893,186484,9743.5
AFRO:ZAMBIA:NORTHERN:NSAMA,30.1232,-8.7955,64278,7822.6
AFRO:ZAMBIA:NORTHERN:SENGA_HILL,31.6921,-9.311,124956,4936.3
AFRO:ZAMBIA:NORTH_WESTERN:CHAVUMA,22.392,-13.2262,37882,4489.0
AFRO:ZAMBIA:NORTH_WESTERN:CHILILABOMBWE,27.843,-12.3787,106775,1073.7
AFRO:ZAMBIA:NORTH_WESTERN:IKELENGE,24.2459,-11.2466,48595,2368.0
AFRO:ZAMBIA:NORTH_WESTERN:KABOMPO,23.9664,-13.5495,63772,7014.6
AFRO:ZAMBIA:NORTH_WESTERN:KALUMBILA,25.517,-12.3999,95801,13170.7
AFRO:ZAMBIA:NORTH_WESTERN:KASEMPA,26.2227,-13.6891,93045,21925.5
AFRO:ZAMBIA:NORTH_WESTERN:MANYINGA,24.3295,-13.0006,72195,7543.1
AFRO:ZAMBIA:NORTH_WESTERN:MUFUMBWE,25.2302,-13.8265,72827,19027.8
AFRO:ZAMBIA:NORTH_WESTERN:MUSHINDANO,27.1497,-12.1078,39978,4921.4
AFRO:ZAMBIA:NORTH_WESTERN:MWINILUNGA,24.6646,-11.9976,152532,18766.5
AFRO:ZAMBIA:NORTH_WESTERN:SOLWEZI,26.5009,-12.553,246663,12502.3
AFRO:ZAMBIA:NORTH_WESTERN:ZAMBEZI,23.0386,-13.5727,119311,14269.7
AFRO:ZAMBIA:SOUTHERN:CHIKANKATA,28.2374,-16.0649,70000,2925.6
AFRO:ZAMBIA:SOUTHERN:CHOMA,26.9875,-16.7635,269994,5182.6
AFRO:ZAMBIA:SOUTHERN:GWEMBE,27.9291,-16.6692,79218,3751.1
AFRO:ZAMBIA:SOUTHERN:KALOMO,26.4736,-16.8563,251810,8116.1
AFRO:ZAMBIA:SOUTHERN:KAZUNGULA,25.6296,-17.1009,160272,18489.2
AFRO:ZAMBIA:SOUTHERN:LIVINGSTONE,25.869,-17.7731,189837,859.6
AFRO:ZAMBIA:SOUTHERN:MAZABUKA,27.7197,-15.8791,188619,3864.6
AFRO:ZAMBIA:SOUTHERN:MONZE,27.4371,-16.2204,224531,4905.8
AFRO:ZAMBIA:SOUTHERN:NAMWALA,26.774,-15.9423,118769,5408.8
AFRO:ZAMBIA:SOUTHERN:PEMBA,27.386,-16.6939,46611,1869.4
AFRO:ZAMBIA:SOUTHERN:SIAVONGA,28.4746,-16.4327,65721,2032.9
AFRO:ZAMBIA:SOUTHERN:SINAZONGWE,27.2899,-17.3976,128183,5099.8
AFRO:ZAMBIA:SOUTHERN:ZIMBA,26.5847,-17.6202,132245,5254.0
AFRO:ZAMBIA:WESTERN:KALABO,22.555,-14.7911,88595,9799.4
AFRO:ZAMBIA:WESTERN:KAOMA,24.3926,-14.5947,106119,9189.7
AFRO:ZAMBIA:WESTERN:LIMULUNGA,23.3851,-14.9778,56026,3902.6
AFRO:ZAMBIA:WESTERN:LUAMPA,24.7711,-15.3544,67755,10231.5
AFRO:ZAMBIA:WESTERN:LUKULU,23.8218,-14.31,84672,9376.5
AFRO:ZAMBIA:WESTERN:MITETE,22.7068,-14.1612,41590,6358.3
AFRO:ZAMBIA:WESTERN:MONGU,23.5658,-15.3923,150586,6094.9
AFRO:ZAMBIA:WESTERN:MULOBEZI,24.7276,-16.2458,32983,11933.3
AFRO:ZAMBIA:WESTERN:MWANDI,24.6558,-17.1126,34693,6502.3
AFRO:ZAMBIA:WESTERN:NALOLO,22.9918,-15.7715,59019,4644.5
AFRO:ZAMBIA:WESTERN:NKEYEMA,25.1905,-14.8689,45879,3808.2
AFRO:ZAMBIA:WESTERN:SENANGA,23.7919,-16.0184,78714,11041.3
AFRO:ZAMBIA:WESTERN:SESHEKE,23.885,-17.0682,51937,11118.0
AFRO:ZAMBIA:WESTERN:SHANGOMBO,22.5565,-16.32,43582,8034.1
AFRO:ZAMBIA:WESTERN:SIKONGO,22.2123,-15.2879,53932,7488.3
AFRO:ZAMBIA:WESTERN:SIOMA,23.1347,-16.7791,71776,7944.2
AFRO:ZIMBABWE:BULAWAYO:BULAWAYO,28.5485,-20.1421,651736,459.3
AFRO:ZIMBABWE:HARARE:CHITUNGWIZA,31.0621,-18.0153,338327,48.4
AFRO:ZIMBABWE:HARARE:HARARE,31.059,-17.8112,2031892,1125.7
AFRO:ZIMBABWE:MANICALAND:BUHERA,31.8675,-19.4492,275136,5364.8
AFRO:ZIMBABWE:MANICALAND:CHIMANIMANI,32.7241,-19.7898,156703,3424.8
AFRO:ZIMBABWE:MANICALAND:CHIPINGE,32.4772,-20.4882,363011,5223.9
AFRO:ZIMBABWE:MANICALAND:MAKONI,32.1818,-18.3632,340173,7878.2
AFRO:ZIMBABWE:MANICALAND:MUTARE,32.4329,-19.2256,518122,5780.2
AFRO:ZIMBABWE:MANICALAND:MUTASA,32.7025,-18.6406,177438,2499.9
AFRO:ZIMBABWE:MANICALAND:NYANGA,32.7562,-17.9411,144079,5759.3
AFRO:ZIMBABWE:MASHONALAND_CENTRAL:BINDURA,31.3086,-17.2476,198238,2276.8
AFRO:ZIMBABWE:MASHONALAND_CENTRAL:CENTENARY,31.1424,-16.4286,141416,4239.3
AFRO:ZIMBABWE:MASHONALAND_CENTRAL:GURUVE,30.659,-16.6827,143059,2987.3
AFRO:ZIMBABWE:MASHONALAND_CENTRAL:MAZOWE,30.9271,-17.2344,250241,4189.5
AFRO:ZIMBABWE:MASHONALAND_CENTRAL:MBIRE,30.5208,-16.1208,93508,4654.6
AFRO:ZIMBABWE:MASHONALAND_CENTRAL:MOUNT_DARWIN,31.6507,-16.5796,247869,4505.0
AFRO:ZIMBABWE:MASHONALAND_CENTRAL:RUSHINGA,32.2895,-16.612,84302,2266.1
AFRO:ZIMBABWE:MASHONALAND_CENTRAL:SHAMVA,31.638,-17.0948,139845,2688.4
AFRO:ZIMBABWE:MASHONALAND_EAST:CHIKOMBA,31.104,-18.8926,142117,6506.5
AFRO:ZIMBABWE:MASHONALAND_EAST:GOROMONZI,31.3344,-17.7869,361778,2510.7
AFRO:ZIMBABWE:MASHONALAND_EAST:HWEDZA,31.6364,-18.7368,84081,2570.0
AFRO:ZIMBABWE:MASHONALAND_EAST:MARONDERA,31.4968,-18.2712,212482,3498.8
AFRO:ZIMBABWE:MASHONALAND_EAST:MUDZI,32.6327,-17.035,161109,4191.2
AFRO:ZIMBABWE:MASHONALAND_EAST:MUREHWA,31.8219,-17.7989,242764,3556.3
AFRO:ZIMBABWE:MASHONALAND_EAST:MUTOKO,32.2746,-17.4478,172332,4019.0
AFRO:ZIMBABWE:MASHONALAND_EAST:SEKE,30.9531,-18.2541,175530,2636.7
AFRO:ZIMBABWE:MASHONALAND_EAST:UMP,32.0404,-17.0855,133552,2685.5
AFRO:ZIMBABWE:MASHONALAND_WEST:CHEGUTU,30.3959,-18.1419,334827,5450.5
AFRO:ZIMBABWE:MASHONALAND_WEST:HURUNGWE,29.5397,-16.4426,432225,19675.4
AFRO:ZIMBABWE:MASHONALAND_WEST:KARIBA,28.6151,-16.8956,78629,8133.8
AFRO:ZIMBABWE:MASHONALAND_WEST:MAKONDE,30.0143,-17.128,281917,8755.4
AFRO:ZIMBABWE:MASHONALAND_WEST:MHONDORO_NGEZI,30.1509,-18.5653,245510,4567.2
AFRO:ZIMBABWE:MASHONALAND_WEST:SANYATI,29.5807,-18.022,133451,4855.9
AFRO:ZIMBABWE:MASHONALAND_WEST:ZVIMBA,30.4469,-17.5023,290634,6126.9
AFRO:ZIMBABWE:MASVINGO:BIKITA,31.9121,-20.1471,185106,5216.9
AFRO:ZIMBABWE:MASVINGO:CHIREDZI,31.6832,-21.3438,342988,17347.7
AFRO:ZIMBABWE:MASVINGO:CHIVI,30.5663,-20.4832,187975,3614.9
AFRO:ZIMBABWE:MASVINGO:GUTU,31.2428,-19.6124,228796,7082.0
AFRO:ZIMBABWE:MASVINGO:MASVINGO,30.9097,-20.2617,342114,6936.5
AFRO:ZIMBABWE:MASVINGO:MWENEZI,30.6918,-21.3672,195112,13238.4
AFRO:ZIMBABWE:MASVINGO:ZAKA,31.4277,-20.3886,205651,3137.4
AFRO:ZIMBABWE:MATABELELAND_NORTH:BINGA,27.6575,-17.7867,151837,13431.9
AFRO:ZIMBABWE:MATABELELAND_NORTH:BUBI,28.6596,-19.5257,67442,5612.5
AFRO:ZIMBABWE:MATABELELAND_NORTH:HWANGE,26.5019,-18.7116,161754,29741.8
AFRO:ZIMBABWE:MATABELELAND_NORTH:LUPANE,27.9131,-18.8568,89024,7696.3
AFRO:ZIMBABWE:MATABELELAND_NORTH:NKAYI,28.686,-18.9216,117545,5287.5
AFRO:ZIMBABWE:MATABELELAND_NORTH:TSHOLOTSHO,27.4137,-19.6217,123270,7787.4
AFRO:ZIMBABWE:MATABELELAND_NORTH:UMGUZA,28.2775,-19.8239,104775,6165.7
AFRO:ZIMBABWE:MATABELELAND_SOUTH:BEITBRIDGE,30.028,-21.907,114239,12718.7
AFRO:ZIMBABWE:MATABELELAND_SOUTH:BULILIMA,27.5744,-20.1688,89147,6394.6
AFRO:ZIMBABWE:MATABELELAND_SOUTH:GWANDA,29.161,-21.2343,145807,10761.6
AFRO:ZIMBABWE:MATABELELAND_SOUTH:INSIZA,29.4044,-20.2568,106376,8273.2
AFRO:ZIMBABWE:MATABELELAND_SOUTH:MANGWE,28.0109,-20.9744,84220,5901.8
AFRO:ZIMBABWE:MATABELELAND_SOUTH:MATOBO,28.4883,-20.9529,100906,7228.9
AFRO:ZIMBABWE:MATABELELAND_SOUTH:UMZINGWANE,28.9451,-20.3462,67763,2790.6
AFRO:ZIMBABWE:MIDLANDS:CHIRUMHANZU,30.4661,-19.3277,96087,4937.9
AFRO:ZIMBABWE:MIDLANDS:GOKWE_NORTH,28.837,-17.5728,263188,7298.0
AFRO:ZIMBABWE:MIDLANDS:GOKWE_SOUTH,28.619,-18.2068,353078,10732.7
AFRO:ZIMBABWE:MIDLANDS:GWERU,29.5905,-19.4744,238044,5144.4
AFRO:ZIMBABWE:MIDLANDS:KWEKWE,29.5427,-18.8539,369214,9459.7
AFRO:ZIMBABWE:MIDLANDS:MBERENGWA,30.0135,-20.7458,205966,5086.1
AFRO:ZIMBABWE:MIDLANDS:SHURUGWI,30.1064,-19.6933,143677,4317.5
AFRO:ZIMBABWE:MIDLANDS:ZVISHAVANE,30.0759,-20.2858,131099,2471.0
EMRO:DJIBOUTI:ALI_SABIEH:ALI_SABIEH,42.9199,11.2348,113015,1856.8
EMRO:DJIBOUTI:ARTA:ARTA,42.6853,11.434,53609,2117.4
EMRO:DJIBOUTI:DIKHIL:DIKHIL,42.1183,11.3699,100115,6368.6
EMRO:DJIBOUTI:DJIBOUTI:DJIBOUTI,43.0483,11.5556,353258,123.3
EMRO:DJIBOUTI:OBOCK:OBOCK,43.0883,12.2784,55225,4516.9
EMRO:DJIBOUTI:TADJOURAH:TADJOURAH,42.7576,12.1154,196235,11113.1
EMRO:EGYPT:ALEXANDRIA:AGAMEE,29.815,30.9492,833298,561.0
EMRO:EGYPT:ALEXANDRIA:AMRIIA,29.7832,30.6357,13812,890.4
EMRO:EGYPT:ALEXANDRIA:BORG,29.6182,30.8815,157295,717.4
EMRO:EGYPT:ALEXANDRIA:GHARB_ALEXANDRIA,29.8673,31.1625,737935,30.3
EMRO:EGYPT:ALEXANDRIA:GOMEROK,29.888,31.1919,0,0.8
EMRO:EGYPT:ALEXANDRIA:MONTAZAH,30.0414,31.2625,958411,65.1
EMRO:EGYPT:ALEXANDRIA:SHARK,29.9877,31.2195,1622952,43.7
EMRO:EGYPT:ALEXANDRIA:WASAT_ALEXANDRIA,29.9288,31.1586,784927,103.7
EMRO:EGYPT:ASSIUT:ABNOUB,31.147,27.2643,806834,278.6
